,promoter,gc,rep,pos,rates_w_mutation,rates_wo_mutation
10,yahC_predicted,41,1,-73,219.72500496659887,264.8767892016829
11,yahC_predicted,41,1,-72,234.96508527262853,274.7317765696481
12,yahC_predicted,41,1,-71,217.22583761542518,266.53608547569576
13,yahC_predicted,41,1,-70,156.09721981704294,184.89328131465078
14,yahC_predicted,41,1,-69,152.42645326898293,172.70743266790203
15,yahC_predicted,41,1,-68,182.26538689752613,214.2120020681473
16,yahC_predicted,41,1,-67,256.9713002811503,281.7460245242407
17,yahC_predicted,41,1,-66,308.0901776539959,329.3318137975634
18,yahC_predicted,41,1,-65,509.4447756211831,533.9241311295311
19,yahC_predicted,41,1,-64,893.013677345546,969.7741058108815
20,yahC_predicted,41,1,-63,705.6974469054067,761.6647992124504
21,yahC_predicted,41,1,-62,903.5554824939467,981.9638087998951
22,yahC_predicted,41,1,-61,700.0475415999972,769.7596986378517
23,yahC_predicted,41,1,-60,836.2086655087103,927.9287391446906
24,yahC_predicted,41,1,-59,312.0267148108249,298.88957073838617
25,yahC_predicted,41,1,-58,459.5824918715868,493.3272076338923
26,yahC_predicted,41,1,-57,359.9621724770365,414.57524853268296
27,yahC_predicted,41,1,-56,1074.4850032670238,1653.650594784681
28,yahC_predicted,41,1,-55,730.9764567023697,1132.25710617807
29,yahC_predicted,41,1,-54,1012.4978779880939,1567.4761645573576
30,yahC_predicted,41,1,-53,1551.128178735813,1309.5233719745768
31,yahC_predicted,41,1,-52,1950.9789206396565,1606.5152690370805
32,yahC_predicted,41,1,-51,3186.6927133266336,2099.8711854284093
33,yahC_predicted,41,1,-50,3795.481808692951,2490.8472853198145
34,yahC_predicted,41,1,-49,3198.357924897585,2099.6171409398817
35,yahC_predicted,41,1,-48,3284.8169870372963,2198.0725869569897
36,yahC_predicted,41,1,-47,2888.0454216056755,1935.2224677669699
37,yahC_predicted,41,1,-46,256.43584050152595,246.6846461275951
38,yahC_predicted,41,1,-45,125.91884082079626,119.5174686829064
39,yahC_predicted,41,1,-44,102.64415166815799,90.24001691566671
40,yahC_predicted,41,1,-43,111.38168318393303,106.69467035251645
41,yahC_predicted,41,1,-42,214.95051439799587,210.43821196348654
42,yahC_predicted,41,1,-41,246.33221548188388,240.59511295392502
43,yahC_predicted,41,1,-40,233.10040437972287,225.66964772732027
44,yahC_predicted,41,1,-39,556.3432813836127,637.8603824714334
45,yahC_predicted,41,1,-38,1176.7951884507358,1318.8722765905636
46,yahC_predicted,41,1,-37,1308.4362115985696,1467.8884298019634
47,yahC_predicted,41,1,-36,1261.277758547481,1402.4936488089477
48,yahC_predicted,41,1,-35,1371.6628120726934,1535.7923278772964
49,yahC_predicted,41,1,-34,1330.7346726219594,1452.9076022162653
50,yahC_predicted,41,1,-33,840.999699491592,860.0208442823829
51,yahC_predicted,41,1,-32,397.31925376901955,365.6225972437226
52,yahC_predicted,41,1,-31,389.79122882909144,395.3792160073043
53,yahC_predicted,41,1,-30,458.24587971487006,468.38940962168715
54,yahC_predicted,41,1,-29,402.50980768197746,411.87438300762074
55,yahC_predicted,41,1,-28,415.61179191657044,450.03075139148604
56,yahC_predicted,41,1,-27,372.6618982581542,421.41486533065034
57,yahC_predicted,41,1,-26,291.233774474973,309.316709647773
58,yahC_predicted,41,1,-25,507.18242300287994,560.760640049142
59,yahC_predicted,41,1,-24,626.0611592338421,682.6953505321567
60,yahC_predicted,41,1,-23,591.9963273749592,660.0153582004508
61,yahC_predicted,41,1,-22,641.0757344579588,694.5217065434193
62,yahC_predicted,41,1,-21,611.7507464712409,663.4882068752047
63,yahC_predicted,41,1,-20,605.9184514447236,605.0302020301549
64,yahC_predicted,41,1,-19,664.3625866593627,671.301871814954
65,yahC_predicted,41,1,-18,498.0779870579905,474.6421875174168
66,yahC_predicted,41,1,-17,481.0187791434155,463.3083923722318
67,yahC_predicted,41,1,-16,453.98091292365865,433.26290967022715
68,yahC_predicted,41,1,-15,488.72120882149886,470.15571524257257
69,yahC_predicted,41,1,-14,221.62900003435252,210.7864865055452
70,yahC_predicted,41,1,-13,236.43678586311776,250.15722463491085
71,yahC_predicted,41,1,-12,446.8362493046535,444.65253339269503
72,yahC_predicted,41,1,-11,512.642917073827,517.3267397313298
73,yahC_predicted,41,1,-10,616.1125441707658,692.9947914617803
74,yahC_predicted,41,1,-9,765.9046582573496,867.8694566902482
75,yahC_predicted,41,1,-8,629.990859457143,712.5328527097939
76,yahC_predicted,41,1,-7,781.6738668759747,899.8884628706732
77,yahC_predicted,41,1,-6,714.1919283504947,829.5545654651188
78,yahC_predicted,41,1,-5,817.4311798534396,800.0566259298604
79,yahC_predicted,41,1,-4,3104.0251161533306,3103.2930086601705
80,yahC_predicted,41,1,-3,3652.084093386991,3621.625247462115
81,yahC_predicted,41,1,-2,3432.261353696624,3424.705525735224
82,yahC_predicted,41,1,-1,3598.7321062814285,3548.899228163435
83,yahC_predicted,41,1,0,3409.128434866125,3459.615071268202
84,yahC_predicted,41,1,1,824.3553765182146,815.1804801697485
85,yahC_predicted,41,1,2,774.8491671506579,795.9068349750282
86,yahC_predicted,41,1,3,725.6491436521163,749.8846881057467
87,yahC_predicted,41,1,4,300.72063055223634,344.7526157256634
88,yahC_predicted,41,1,5,280.08087355642124,317.52207990004234
89,yahC_predicted,41,1,6,216.07687730309297,262.5264663801074
90,yahC_predicted,41,1,7,162.6434328441194,196.89033097319907
91,yahC_predicted,41,1,8,118.98060302086142,134.55082976207314
92,yahC_predicted,41,1,9,121.23993492277336,133.09157187321125
93,yahC_predicted,41,1,10,114.83732790607556,121.45028921838292
94,yahC_predicted,41,1,11,117.28449909878461,119.53251480764281
95,yahC_predicted,41,1,12,180.92439572937232,193.10355941334956
96,yahC_predicted,41,1,13,184.2719193088607,193.55831381581405
97,yahC_predicted,41,1,14,182.03874424300116,189.841388373732
98,yahC_predicted,41,1,15,197.37883279896164,204.0626240197936
99,yahC_predicted,41,1,16,179.13564200605455,190.91946922704253
100,yahC_predicted,41,1,17,239.67976155732967,246.89026889390462
101,yahC_predicted,41,1,18,222.34247102109248,237.12183548827596
102,yahC_predicted,41,1,19,278.86697907131884,269.1358832795532
103,yahC_predicted,41,1,20,258.3696483628987,261.9133900017376
104,yahC_predicted,41,1,21,298.045071320497,299.66251467584004
105,yahC_predicted,41,1,22,396.87893852836027,361.24810824518937
106,yahC_predicted,41,1,23,465.0889812226893,430.8329082506431
107,yahC_predicted,41,1,24,415.2920815173046,411.8220600775153
108,yahC_predicted,41,1,25,817.7126067229356,809.3148006676375
109,yahC_predicted,41,1,26,788.9459951499034,766.8017784664821
110,yahC_predicted,41,1,27,876.2348696544864,879.0035671110625
111,yahC_predicted,41,1,28,860.5227177106177,857.8843227838305
112,yahC_predicted,41,1,29,893.4657092126112,866.6033949943801
113,yahC_predicted,41,1,30,648.0827862845713,648.4077453980558
114,yahC_predicted,41,1,31,609.4200960156874,611.9425749773143
115,yahC_predicted,41,1,32,448.6831510081305,447.070519788806
116,yahC_predicted,41,1,33,505.66678958586226,511.17471813278047
117,yahC_predicted,41,1,34,496.5037214469362,485.01965246867934
118,yahC_predicted,41,1,35,628.9908919342523,634.0862022430127
119,yahC_predicted,41,1,36,655.2348426227833,664.5159893879442
120,yahC_predicted,41,1,37,607.4238339891001,606.6590030750397
121,yahC_predicted,41,1,38,700.5555436020456,661.2523097339407
122,yahC_predicted,41,1,39,678.929554264974,637.1280242064281
123,yahC_predicted,41,1,40,443.2371248846855,357.27244082417826
124,yahC_predicted,41,1,41,487.6045248392914,376.4017389003365
125,yahC_predicted,41,1,42,428.76173272886024,334.2740697585271
126,yahC_predicted,41,1,43,220.4274485633398,179.5435862679884
127,yahC_predicted,41,1,44,179.4862763433301,157.19628965806635
128,yahC_predicted,41,1,45,199.0605599430568,181.8738166696206
129,yahC_predicted,41,1,46,469.6755804921554,449.12893161969663
130,yahC_predicted,41,1,47,510.3398055808077,485.5616489905124
131,yahC_predicted,41,1,48,456.2372574267778,443.3426973661792
132,yahC_predicted,41,1,49,594.9143999310286,577.2231902947829
133,yahC_predicted,41,1,50,522.2393457851374,503.73127537473175
134,yahC_predicted,41,1,51,369.3547677347771,403.544053411064
135,yahC_predicted,41,1,52,334.80964859295614,365.1175314088929
136,yahC_predicted,41,1,53,362.44694610393907,385.75395158131664
137,yahC_predicted,41,1,54,398.6218410453726,400.5929052757073
138,yahC_predicted,41,1,55,457.1232310534719,454.2338490929707
139,yahC_predicted,41,1,56,408.83459130606576,404.17652352740805
140,yahC_predicted,41,1,57,393.34523541955326,405.2423073949006
141,yahC_predicted,41,1,58,417.0832959531393,429.78135872090587
142,yahC_predicted,41,1,59,291.26636306583157,291.6991375398945
143,yahC_predicted,41,1,60,290.25988659707,295.82886940831725
144,yahC_predicted,41,1,61,305.1310041473209,310.6319426956679
145,yahC_predicted,41,1,62,289.9384674570384,295.02585509011243
146,yahC_predicted,41,1,63,298.36642159995614,304.8652493300867
147,yahC_predicted,41,1,64,237.83190222897963,246.7465646167773
148,yahC_predicted,41,1,65,223.59326906859278,211.97506292951925
0,araCp,16,2,-83,28.532519680106105,31.070267285293376
1,araCp,16,2,-82,164.28908018879926,158.33185076253488
2,araCp,16,2,-81,204.88209697475725,228.67842103663997
3,araCp,16,2,-80,240.62132336438592,281.6214552723225
4,araCp,16,2,-79,267.903821381472,317.55377341307684
5,araCp,16,2,-78,270.7466280163403,324.05500521700026
6,araCp,16,2,-77,325.6328813266047,366.1462518725304
7,araCp,16,2,-76,331.87324960084527,357.26871184214394
8,araCp,16,2,-75,572.2255246902969,619.7434352694348
9,araCp,16,2,-74,927.0731456146126,1018.403776830612
10,araCp,16,2,-73,790.728394116543,869.2732819671052
11,araCp,16,2,-72,925.024503151717,1013.3209189955973
12,araCp,16,2,-71,776.7448979986294,846.2295824456249
13,araCp,16,2,-70,798.1082878979025,868.0625497285698
14,araCp,16,2,-69,468.1799051281478,489.00368480932866
15,araCp,16,2,-68,477.62254422488326,491.19644335413864
16,araCp,16,2,-67,441.3378765658175,454.4492017531588
17,araCp,16,2,-66,652.9032520510092,646.6572427202996
18,araCp,16,2,-65,543.2903526456348,541.9229869014443
19,araCp,16,2,-64,563.4678502386417,580.4729936896609
20,araCp,16,2,-63,508.01473897868897,516.8835562483234
21,araCp,16,2,-62,595.8408880668671,597.7726777308992
22,araCp,16,2,-61,365.2941032532982,380.7757393391008
23,araCp,16,2,-60,385.9463145384249,403.07073871613073
24,araCp,16,2,-59,356.0632930803236,388.88679475979967
25,araCp,16,2,-58,404.9966537238804,430.89024678813286
26,araCp,16,2,-57,403.3455101468972,447.0811278179842
27,araCp,16,2,-56,1033.6052605391194,1035.5619271021878
28,araCp,16,2,-55,990.7885469705125,996.2699953380692
29,araCp,16,2,-54,1189.2171916717205,1159.6442479861828
30,araCp,16,2,-53,1040.1866574036912,1026.8533315431127
31,araCp,16,2,-52,1089.2847262827806,1064.3676761737563
32,araCp,16,2,-51,346.56968100508726,330.43424820009386
33,araCp,16,2,-50,338.46393581423905,314.3268670163105
34,araCp,16,2,-49,282.9718884308804,280.82871298355514
35,araCp,16,2,-48,299.1422998497615,315.0241447981534
36,araCp,16,2,-47,281.88479974198964,317.77943212587775
37,araCp,16,2,-46,544.4163565440347,535.0962078055552
38,araCp,16,2,-45,553.736666672082,545.7576729141712
39,araCp,16,2,-44,516.1750905794936,507.40371296152347
40,araCp,16,2,-43,530.1792206107534,524.9687695837495
41,araCp,16,2,-42,518.0512452094785,498.4244971647668
42,araCp,16,2,-41,293.5295461441721,325.2515892217001
43,araCp,16,2,-40,504.3372918465926,497.75472143854705
44,araCp,16,2,-39,560.8233880536086,564.8314968560743
45,araCp,16,2,-38,522.2966523236628,502.96761370272264
46,araCp,16,2,-37,1370.8209710676879,1216.292385228616
47,araCp,16,2,-36,1340.729215631627,1168.964010280165
48,araCp,16,2,-35,1335.409391218254,1196.4444394290583
49,araCp,16,2,-34,1312.7740953486411,1154.9678979550217
50,araCp,16,2,-33,1365.8802058325002,1229.6944292807286
51,araCp,16,2,-32,511.3206333220556,507.2046436772877
52,araCp,16,2,-31,495.89149030427933,499.85205326839093
53,araCp,16,2,-30,434.1767863872336,450.7715868971855
54,araCp,16,2,-29,430.80031749735844,448.82001556815237
55,araCp,16,2,-28,270.7841870686639,278.8662887292532
56,araCp,16,2,-27,247.41101073029728,286.8785691474892
57,araCp,16,2,-26,533.7311351561079,530.9829148142414
58,araCp,16,2,-25,485.68292589643096,525.9164462081023
59,araCp,16,2,-24,606.005332174246,602.9097328555562
60,araCp,16,2,-23,529.4024614998017,572.6015585824857
61,araCp,16,2,-22,585.8710611594872,583.1029789857106
62,araCp,16,2,-21,320.87795766062504,370.3853021288443
63,araCp,16,2,-20,331.8763078142025,361.2193448704887
64,araCp,16,2,-19,206.82245640620022,262.40786778706627
65,araCp,16,2,-18,215.61007765891185,249.4203260759956
66,araCp,16,2,-17,193.28488508306137,245.37114756821367
67,araCp,16,2,-16,228.65984396002304,247.24307608473924
68,araCp,16,2,-15,205.90982766606285,223.36024600640587
69,araCp,16,2,-14,210.74890293637654,213.0706136095155
70,araCp,16,2,-13,352.7275037538086,343.80450822759536
71,araCp,16,2,-12,394.83274044816847,389.03630839438705
72,araCp,16,2,-11,420.4457890544638,405.7784619801096
73,araCp,16,2,-10,1047.4335070510183,759.0309933795423
74,araCp,16,2,-9,1117.9926803362646,806.0666050446997
75,araCp,16,2,-8,1149.4616122602113,752.3894079517586
76,araCp,16,2,-7,1602.5790726421385,990.376752556717
77,araCp,16,2,-6,1448.965100831544,908.0486160448254
78,araCp,16,2,-5,1692.7956275811669,1006.5251513549256
79,araCp,16,2,-4,1342.4202536794428,812.0779728205089
80,araCp,16,2,-3,4435.879321275151,1417.2342624044952
81,araCp,16,2,-2,3494.2300558294783,1049.427585218858
82,araCp,16,2,-1,4176.819131838158,1245.8027367857069
83,araCp,16,2,0,3462.275019529122,993.8127495767181
84,araCp,16,2,1,4159.047972689982,1179.6840195177713
85,araCp,16,2,2,547.3130816180674,508.0087286815045
86,araCp,16,2,3,514.7692673721878,481.72750253575873
87,araCp,16,2,4,411.2546633057345,413.941447723012
88,araCp,16,2,5,463.8902954069843,474.4394718127233
89,araCp,16,2,6,424.4060584830102,431.28440451890214
90,araCp,16,2,7,355.26149339316214,346.1749589008952
91,araCp,16,2,8,293.25214167536006,310.2403347133774
92,araCp,16,2,9,313.6335296164623,320.93042040965736
93,araCp,16,2,10,321.61645415549043,329.54517187051414
94,araCp,16,2,11,471.95039859551906,476.85934957273264
95,araCp,16,2,12,459.6801708683079,471.248117871452
96,araCp,16,2,13,483.13948499070295,484.8227544621532
97,araCp,16,2,14,470.57510632368565,475.02113564313197
98,araCp,16,2,15,486.4630832323075,488.49710859006206
99,araCp,16,2,16,218.03996643679184,245.30543720005667
100,araCp,16,2,17,259.45595085948315,319.57200026315184
101,araCp,16,2,18,744.8288542264614,1169.7598021297513
102,araCp,16,2,19,840.286031280662,1280.7319767073132
103,araCp,16,2,20,783.8273259632223,1200.470962323257
104,araCp,16,2,21,830.6537647937333,1255.347986157429
105,araCp,16,2,22,806.2620977743612,1216.3829493845278
106,araCp,16,2,23,462.32852482695836,540.1231006336358
107,araCp,16,2,24,501.4392603990302,483.6320525985323
108,araCp,16,2,25,554.6614452659314,509.56821095241236
109,araCp,16,2,26,545.1459822334024,518.4704267834151
110,araCp,16,2,27,746.8997549796447,740.6930621814544
111,araCp,16,2,28,625.6491162176357,640.6012080036548
112,araCp,16,2,29,684.5367016013113,689.7243427771053
113,araCp,16,2,30,586.3600822964265,621.1536086454822
114,araCp,16,2,31,606.842588425054,621.941629231226
115,araCp,16,2,32,236.13826638594063,243.90420780217215
116,araCp,16,2,33,257.875571381136,279.23760546219495
117,araCp,16,2,34,344.32501205904225,344.36991573764755
118,araCp,16,2,35,371.36071860512527,360.06801189194687
119,araCp,16,2,36,368.11141603997766,358.82442501050923
120,araCp,16,2,37,458.80633107172605,419.2313572885594
121,araCp,16,2,38,571.3888202544534,445.8298857080248
122,araCp,16,2,39,628.0545505909755,484.6569459074399
123,araCp,16,2,40,612.7363379890306,498.9742403364747
124,araCp,16,2,41,754.4612719323709,636.811707614339
125,araCp,16,2,42,625.3527828371765,543.2510331778565
126,araCp,16,2,43,713.0020526138488,703.613074207776
127,araCp,16,2,44,581.371759177348,578.693138275205
128,araCp,16,2,45,2102.3090727205454,1885.6086358722175
129,araCp,16,2,46,1885.0717444098598,1688.3996195815726
130,araCp,16,2,47,1934.5474279248579,1732.4765894975499
131,araCp,16,2,48,1765.5447998551708,1569.2158697636132
132,araCp,16,2,49,1958.3248408036802,1741.7239812738987
133,araCp,16,2,50,462.5824686608649,423.17383753996427
134,araCp,16,2,51,559.4009383949929,503.41514468053776
135,araCp,16,2,52,485.409024214178,438.36433181899525
136,araCp,16,2,53,416.3662049068479,424.63396096100536
137,araCp,16,2,54,378.98195649178285,383.7352655749087
138,araCp,16,2,55,300.9245931256215,292.43825444742555
139,araCp,16,2,56,290.0269296878231,267.30279502037723
140,araCp,16,2,57,274.87690295683046,250.76365950792766
141,araCp,16,2,58,230.55785100320128,227.30763095292875
142,araCp,16,2,59,564.8874515883708,583.2709517770411
143,araCp,16,2,60,541.0151555690367,558.6217640828417
144,araCp,16,2,61,654.2214060380416,677.3379035680814
145,araCp,16,2,62,572.258183503789,592.3822905584349
146,araCp,16,2,63,608.6141397484743,631.0464215607822
147,araCp,16,2,64,412.90596605181275,428.87700132574673
148,araCp,16,2,65,379.50126843264934,396.33466716431315
0,hdeAp2,36,1,-83,144.92414167584886,150.84549752373013
1,hdeAp2,36,1,-82,236.36312559043623,245.5344012610717
2,hdeAp2,36,1,-81,462.9059966659952,437.4572649317697
3,hdeAp2,36,1,-80,586.759223689467,595.5045763608338
4,hdeAp2,36,1,-79,557.0604200472748,561.2821477997271
5,hdeAp2,36,1,-78,614.6204711755028,641.0849763131556
6,hdeAp2,36,1,-77,699.3728745655067,680.5346317327185
7,hdeAp2,36,1,-76,864.7356061183741,902.194796011831
8,hdeAp2,36,1,-75,812.113543070036,866.7696029376935
9,hdeAp2,36,1,-74,911.9352449026483,941.4727723408319
10,hdeAp2,36,1,-73,1277.0700905247986,1360.1612436337477
11,hdeAp2,36,1,-72,1461.683102548984,1517.4539257316874
12,hdeAp2,36,1,-71,1229.221339404557,1263.3609731125216
13,hdeAp2,36,1,-70,1373.042099871552,1427.8121777900471
14,hdeAp2,36,1,-69,1190.1477570753989,1212.736437762584
15,hdeAp2,36,1,-68,1053.0056125540793,1061.5699847252954
16,hdeAp2,36,1,-67,711.8458599741087,667.682898271725
17,hdeAp2,36,1,-66,759.3761865970456,718.7988437579495
18,hdeAp2,36,1,-65,894.279479746976,792.8915235454709
19,hdeAp2,36,1,-64,1021.625395882531,906.4802718563303
20,hdeAp2,36,1,-63,864.1769868123625,715.6818314329214
21,hdeAp2,36,1,-62,1147.0207507779417,1256.0713232712144
22,hdeAp2,36,1,-61,1114.33845333336,1154.2094602961788
23,hdeAp2,36,1,-60,1044.9001692979366,1170.6865047306371
24,hdeAp2,36,1,-59,997.2897886089546,1121.818210650779
25,hdeAp2,36,1,-58,1038.478654509907,1180.5399615856038
26,hdeAp2,36,1,-57,877.2172713274002,883.7238264499025
27,hdeAp2,36,1,-56,904.7740017079199,884.0849884891155
28,hdeAp2,36,1,-55,961.0203689210899,957.4900539722638
29,hdeAp2,36,1,-54,1170.8227162442454,1254.9980055443145
30,hdeAp2,36,1,-53,1216.12652991665,1267.753050716544
31,hdeAp2,36,1,-52,1176.9041085032666,1221.4836731085632
32,hdeAp2,36,1,-51,1132.8820827597692,1247.6027402543984
33,hdeAp2,36,1,-50,976.7715439930536,1092.7677115729148
34,hdeAp2,36,1,-49,694.1269476185233,621.0270901849827
35,hdeAp2,36,1,-48,590.6592682292359,587.9343630617798
36,hdeAp2,36,1,-47,617.5644361808916,620.597709559706
37,hdeAp2,36,1,-46,708.0216060247608,723.8121784900205
38,hdeAp2,36,1,-45,701.8602480591225,715.9384130142771
39,hdeAp2,36,1,-44,765.9717332934374,758.5118043692536
40,hdeAp2,36,1,-43,744.4898966134568,753.2937264000665
41,hdeAp2,36,1,-42,855.2128138476145,846.9441394855457
42,hdeAp2,36,1,-41,2585.815973552643,1946.875949316925
43,hdeAp2,36,1,-40,3448.2424555963116,2926.0565612694168
44,hdeAp2,36,1,-39,3555.5488111962004,2958.2335183552677
45,hdeAp2,36,1,-38,3906.942595775712,3129.848091240601
46,hdeAp2,36,1,-37,3697.4273368059307,2977.979767212189
47,hdeAp2,36,1,-36,3592.156794896635,3077.8505526688705
48,hdeAp2,36,1,-35,2564.179316620263,2039.3424144328303
49,hdeAp2,36,1,-34,2684.5642186751315,2140.4294727179804
50,hdeAp2,36,1,-33,604.8936323929564,570.0457462652646
51,hdeAp2,36,1,-32,598.992150230845,553.7570198227941
52,hdeAp2,36,1,-31,590.3443778394129,547.9792769566342
53,hdeAp2,36,1,-30,589.9084273350777,567.625862970937
54,hdeAp2,36,1,-29,467.38642275549904,320.8193229295805
55,hdeAp2,36,1,-28,559.4939068385116,880.0278682028769
56,hdeAp2,36,1,-27,543.1004065728919,858.3731311185328
57,hdeAp2,36,1,-26,558.909624811475,893.2961273926925
58,hdeAp2,36,1,-25,529.4536862756821,879.0759321642793
59,hdeAp2,36,1,-24,585.6058569235793,940.5189255176847
60,hdeAp2,36,1,-23,498.54148664944097,558.8399216557787
61,hdeAp2,36,1,-22,547.775988375117,643.9350313509709
62,hdeAp2,36,1,-21,1269.5915951817344,1371.26697619293
63,hdeAp2,36,1,-20,1587.4242813334488,1590.3478366520649
64,hdeAp2,36,1,-19,1513.6850464376091,1511.3124651809856
65,hdeAp2,36,1,-18,1743.1526236568104,1718.859767596552
66,hdeAp2,36,1,-17,1835.393887622259,1807.6286064325614
67,hdeAp2,36,1,-16,1682.7709045343818,1509.5885128534744
68,hdeAp2,36,1,-15,1605.0984923243002,1454.430664216892
69,hdeAp2,36,1,-14,1431.8282316716902,1290.0361893409963
70,hdeAp2,36,1,-13,952.8397503207653,871.8588904195059
71,hdeAp2,36,1,-12,831.8787344173707,762.5180435118442
72,hdeAp2,36,1,-11,818.9870172054852,804.9792804787155
73,hdeAp2,36,1,-10,716.4276933558582,704.8525779573574
74,hdeAp2,36,1,-9,831.3743397682257,810.1955312706148
75,hdeAp2,36,1,-8,442.18134422967324,419.14767588324565
76,hdeAp2,36,1,-7,523.7908589168518,550.9078095832194
77,hdeAp2,36,1,-6,366.40244411623013,475.51851380636555
78,hdeAp2,36,1,-5,407.6813336976293,526.1995729667672
79,hdeAp2,36,1,-4,455.3471009590837,538.3535664592229
80,hdeAp2,36,1,-3,979.4494003358856,643.0008347304578
81,hdeAp2,36,1,-2,1930.4635156926831,897.5336558665907
82,hdeAp2,36,1,-1,4151.430432436735,2076.126701624737
83,hdeAp2,36,1,0,4325.084522242953,2135.333110088742
84,hdeAp2,36,1,1,4345.245804580346,2154.231431058591
85,hdeAp2,36,1,2,4380.774067061064,2177.14908660259
86,hdeAp2,36,1,3,4494.769281695836,2207.775058411602
87,hdeAp2,36,1,4,2095.1935104083636,927.555046583714
88,hdeAp2,36,1,5,2022.821360445171,1020.8132510034415
89,hdeAp2,36,1,6,677.1818961197777,645.4971917743198
90,hdeAp2,36,1,7,767.2178478227643,725.8386662248565
91,hdeAp2,36,1,8,704.3950595279285,667.5499087236059
92,hdeAp2,36,1,9,787.9272322069647,726.9083469056975
93,hdeAp2,36,1,10,342.34146040255473,286.3836754258748
94,hdeAp2,36,1,11,374.1102196092601,312.7122337819149
95,hdeAp2,36,1,12,247.362168962551,242.55851766667104
96,hdeAp2,36,1,13,818.6035058816893,791.5152754270871
97,hdeAp2,36,1,14,788.7412370944961,775.3945627696841
98,hdeAp2,36,1,15,805.6309044886544,779.315028623277
99,hdeAp2,36,1,16,816.1438678052046,794.4675336123113
100,hdeAp2,36,1,17,788.8342344692282,765.1101188079779
101,hdeAp2,36,1,18,430.65118701813685,424.1128583850234
102,hdeAp2,36,1,19,346.31709685841275,357.40640527472124
103,hdeAp2,36,1,20,470.77206105104074,420.6923217410388
104,hdeAp2,36,1,21,513.8594031280805,465.5091675762656
105,hdeAp2,36,1,22,568.2721429552562,497.97770918230833
106,hdeAp2,36,1,23,512.351515462179,446.8266987808833
107,hdeAp2,36,1,24,546.8676800315508,472.1795517656843
108,hdeAp2,36,1,25,461.4273017997716,427.5199560834898
109,hdeAp2,36,1,26,237.2152001255323,258.4612149569335
110,hdeAp2,36,1,27,206.1754883716561,223.37987800366002
111,hdeAp2,36,1,28,224.83853192105764,254.36897029430693
112,hdeAp2,36,1,29,221.42025505075014,242.1639945255419
113,hdeAp2,36,1,30,225.04739041184794,244.7351012436052
114,hdeAp2,36,1,31,222.24413665981612,239.07550511949853
115,hdeAp2,36,1,32,277.8233406378919,323.34587128662497
116,hdeAp2,36,1,33,268.9854176174511,313.3218982671597
117,hdeAp2,36,1,34,269.465567272753,316.24931840432896
118,hdeAp2,36,1,35,261.86088416961906,307.58771004875456
119,hdeAp2,36,1,36,314.85393952726434,379.89009145525694
120,hdeAp2,36,1,37,296.40748109218697,360.0779388415746
121,hdeAp2,36,1,38,284.57320535059307,331.4299505700089
122,hdeAp2,36,1,39,360.528689117838,417.42264144150613
123,hdeAp2,36,1,40,803.7126782610004,817.8639829703033
124,hdeAp2,36,1,41,1075.0112261193344,1135.5988045984298
125,hdeAp2,36,1,42,863.2385278136397,923.1890316600485
126,hdeAp2,36,1,43,1422.603432483141,1469.0588295110608
127,hdeAp2,36,1,44,1220.1231235394678,1257.0652566554393
128,hdeAp2,36,1,45,1325.4509785363152,1368.6591741267864
129,hdeAp2,36,1,46,1158.3621711312571,1120.65416000988
130,hdeAp2,36,1,47,1278.1782220640741,1221.212587902558
131,hdeAp2,36,1,48,468.43693400560505,451.4820046096654
132,hdeAp2,36,1,49,504.5975756599924,480.15768776374557
133,hdeAp2,36,1,50,479.5299235162829,461.9779381101632
134,hdeAp2,36,1,51,458.77051579006735,445.8110972484937
135,hdeAp2,36,1,52,802.6880671193649,868.1692871337693
136,hdeAp2,36,1,53,758.9182969834532,802.834167328957
137,hdeAp2,36,1,54,831.9227827815135,894.6165041556558
138,hdeAp2,36,1,55,1057.7333185965083,1082.2306461940188
139,hdeAp2,36,1,56,1277.937320588537,1306.6609426724629
140,hdeAp2,36,1,57,1047.697125385509,1039.3279166515151
141,hdeAp2,36,1,58,1170.0650239258623,1141.9820001849916
142,hdeAp2,36,1,59,1118.5292033378635,1093.4054664847224
143,hdeAp2,36,1,60,282.2218332711694,275.6235281369709
144,hdeAp2,36,1,61,292.86609929409644,279.81043486039977
145,hdeAp2,36,1,62,312.11714622720484,298.53588114596727
146,hdeAp2,36,1,63,256.06952586312633,244.8348875209404
147,hdeAp2,36,1,64,288.7630247689662,275.3950012328823
148,hdeAp2,36,1,65,262.2710199530065,250.1294198628645
0,ldrDp,13,2,-83,100.8848816774517,87.78649628588144
1,ldrDp,13,2,-82,124.46586913351753,111.32282070694163
2,ldrDp,13,2,-81,322.44967602982484,309.80858762916534
3,ldrDp,13,2,-80,376.97230835025454,356.38099837331333
4,ldrDp,13,2,-79,344.55342337842995,334.44817979479257
5,ldrDp,13,2,-78,374.00283334166573,367.13632762333
6,ldrDp,13,2,-77,502.37921252343307,519.05314545262
7,ldrDp,13,2,-76,547.4060692240826,555.8448851454087
8,ldrDp,13,2,-75,494.52715254162274,510.4055056551237
9,ldrDp,13,2,-74,570.5728630198828,586.1599497297572
10,ldrDp,13,2,-73,500.6256965953108,513.1915569574415
11,ldrDp,13,2,-72,469.15346865599986,455.72248055491474
12,ldrDp,13,2,-71,418.8929956262203,407.69659232052345
